created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text,tokens,normalisasi,Stopwords,Stemmer,label,sentiment,score,label_manual
Sun Aug 27 15:33:02 +0000 2023,1.69582E+18,"CAPEK GA KELAR KELAR MAIN SYOPI COCOKI, AKU MAU TIDURRR",0,0,0,1,in,1.4282E+18,1.69582E+18,urminehee,https://twitter.com/urminehee/status/1695821730428956808,capek ga kelar kelar main syopi cocoki aku mau tidurrr,"['capek', 'ga', 'kelar', 'kelar', 'main', 'syopi', 'cocoki', 'aku', 'mau', 'tidurrr']","['capek', 'tidak', 'kelar', 'kelar', 'main', 'syopi', 'cocoki', 'saya', 'mau', 'tidurrr']","['capek', 'kelar', 'kelar', 'main', 'syopi', 'cocoki', 'tidurrr']",capek kelar kelar main syopi cocok tidurrr,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9635873436927795}",0.963587344,NEGATIVE
Sun Aug 27 15:32:09 +0000 2023,1.69582E+18,info menang cocoki,0,0,0,1,in,1.51212E+18,1.69582E+18,friendlyabell,https://twitter.com/friendlyabell/status/1695821508244029785,info menang cocoki,"['info', 'menang', 'cocoki']","['info', 'menang', 'cocoki']","['info', 'menang', 'cocoki']",info menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8540691137313843}",0.854069114,NETRAL
Sun Aug 27 15:31:37 +0000 2023,1.69582E+18,ðŸ’­ kalau cuma mau bikin stress mah cocoki juga bisa,36,59,224,593,in,1.28406E+18,1.69582E+18,convomfs,https://twitter.com/convomfs/status/1695821376803033138,kalau cuma mau bikin stress mah cocoki juga bisa,"['kalau', 'cuma', 'mau', 'bikin', 'stress', 'mah', 'cocoki', 'juga', 'bisa']","['kalau', 'cuma', 'mau', 'bikin', 'stress', 'mah', 'cocoki', 'juga', 'bisa']","['bikin', 'stress', 'mah', 'cocoki']",bikin stress mah cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9836651682853699}",0.983665168,NEGATIVE
Sun Aug 27 15:31:32 +0000 2023,1.69582E+18,Nyesel kenal cocoki,0,0,0,0,in,1.41532E+18,1.69582E+18,ruuishen,https://twitter.com/ruuishen/status/1695821355948634558,nyesel kenal cocoki,"['nyesel', 'kenal', 'cocoki']","['nyesel', 'kenal', 'cocoki']","['nyesel', 'kenal', 'cocoki']",nyesel kenal cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8623175621032715}",0.862317562,NEGATIVE
Sun Aug 27 15:31:20 +0000 2023,1.69582E+18,@sbyfess Gluntang gluntung dulinan cocoki sampe gendeng...,0,0,0,0,in,598250647,1.69582E+18,sfynkhrs,https://twitter.com/sfynkhrs/status/1695821305252376845,gluntang gluntung dulinan cocoki sampe gendeng,"['gluntang', 'gluntung', 'dulinan', 'cocoki', 'sampe', 'gendeng']","['gluntang', 'gluntung', 'dulinan', 'cocoki', 'sampe', 'gendeng']","['gluntang', 'gluntung', 'dulinan', 'cocoki', 'sampe', 'gendeng']",gluntang gluntung dulinan cocok sampe gendeng,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9619424939155579}",0.961942494,NETRAL
Sun Aug 27 15:30:33 +0000 2023,1.69582E+18,"dia doang emang yang ngasih selamat gara gara menang cocoki, yang lain ngehujat ðŸ¤§ðŸ˜¤ https://t.co/8YPNFQgnuY",0,0,0,0,in,1.45484E+18,1.69582E+18,yourkindap,https://twitter.com/yourkindap/status/1695821105637085554,dia doang emang yang ngasih selamat gara gara menang cocoki yang lain ngehujat,"['dia', 'doang', 'emang', 'yang', 'ngasih', 'selamat', 'gara', 'gara', 'menang', 'cocoki', 'yang', 'lain', 'ngehujat']","['dia', 'doang', 'emang', 'yang', 'ngasih', 'selamat', 'gara', 'gara', 'menang', 'cocoki', 'yang', 'lain', 'ngehujat']","['doang', 'emang', 'ngasih', 'selamat', 'gara', 'gara', 'menang', 'cocoki', 'ngehujat']",doang emang ngasih selamat gara gara menang cocok ngehujat,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9880177974700928}",0.988017797,NETRAL
Sun Aug 27 15:30:22 +0000 2023,1.69582E+18,@ssefnum bsbs nya kuat main cocoki,0,0,0,0,in,1.69559E+18,1.69581E+18,piupiuuredead,https://twitter.com/piupiuuredead/status/1695821061370339467,bsbs nya kuat main cocoki,"['bsbs', 'nya', 'kuat', 'main', 'cocoki']","['bsbs', 'nya', 'kuat', 'main', 'cocoki']","['bsbs', 'kuat', 'main', 'cocoki']",bsbs kuat main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9935395121574402}",0.993539512,NETRAL
Sun Aug 27 15:28:49 +0000 2023,1.69582E+18,sebuah pencapaian cocoki selesai tanpa pake bantuan samsek ðŸ¥¶ðŸ¤™,0,1,0,0,in,1220729688,1.69582E+18,vietdrip,https://twitter.com/vietdrip/status/1695820670406721637,sebuah pencapaian cocoki selesai tanpa pake bantuan samsek,"['sebuah', 'pencapaian', 'cocoki', 'selesai', 'tanpa', 'pake', 'bantuan', 'samsek']","['sebuah', 'pencapaian', 'cocoki', 'selesai', 'tanpa', 'pakai', 'bantuan', 'samsek']","['pencapaian', 'cocoki', 'selesai', 'pakai', 'bantuan', 'samsek']",capai cocok selesai pakai bantu samsek,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9537468552589417}",0.953746855,POSITIVE
Sun Aug 27 15:28:44 +0000 2023,1.69582E+18,@jogmfs main cocoki nder,0,0,0,1,in,1.54261E+18,1.69578E+18,Belle_fleur01,https://twitter.com/Belle_fleur01/status/1695820649120580031,main cocoki nder,"['main', 'cocoki', 'nder']","['main', 'cocoki', 'nder']","['main', 'cocoki', 'nder']",main cocok nder,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9719386100769043}",0.97193861,NETRAL
Sun Aug 27 15:28:37 +0000 2023,1.69582E+18,cocoki makin ksini makin susah bjirrðŸ˜“,0,0,0,0,in,1.60987E+18,1.69582E+18,strawblueyy,https://twitter.com/strawblueyy/status/1695820620116963606,cocoki makin ksini makin susah bjirr,"['cocoki', 'makin', 'ksini', 'makin', 'susah', 'bjirr']","['cocoki', 'makin', 'ksini', 'makin', 'susah', 'bjirr']","['cocoki', 'ksini', 'susah', 'bjirr']",cocok ksini susah bjirr,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9210971593856812}",0.921097159,NEGATIVE
Sun Aug 27 15:28:36 +0000 2023,1.69582E+18,@yomenlywra sesungguhnya org yg menang cocoki adalah orang yang beneran sabar ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,1,0,0,in,1.37367E+18,1.69582E+18,sweetwoodss,https://twitter.com/sweetwoodss/status/1695820615830385150,sesungguhnya org yg menang cocoki adalah orang yang beneran sabar,"['sesungguhnya', 'org', 'yg', 'menang', 'cocoki', 'adalah', 'orang', 'yang', 'beneran', 'sabar']","['sesungguhnya', 'orang', 'yang', 'menang', 'cocoki', 'adalah', 'orang', 'yang', 'beneran', 'sabar']","['sesungguhnya', 'orang', 'menang', 'cocoki', 'orang', 'beneran', 'sabar']",sungguh orang menang cocok orang beneran sabar,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.6706402897834778}",0.67064029,POSITIVE
Sun Aug 27 15:25:40 +0000 2023,1.69582E+18,@rexIapis_ @discountfess baiklah akan ku coba main cocoki copi demi promo eskrimðŸ˜­,0,0,0,0,in,1.15602E+18,1.69576E+18,nadeuurr,https://twitter.com/nadeuurr/status/1695819878480151022,baiklah akan ku coba main cocoki copi demi promo eskrim,"['baiklah', 'akan', 'ku', 'coba', 'main', 'cocoki', 'copi', 'demi', 'promo', 'eskrim']","['baiklah', 'akan', 'ku', 'coba', 'main', 'cocoki', 'copi', 'demi', 'promo', 'eskrim']","['baiklah', 'ku', 'coba', 'main', 'cocoki', 'copi', 'promo', 'eskrim']",baik ku coba main cocok cop promo eskrim,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9711599946022034}",0.971159995,POSITIVE
Sun Aug 27 15:22:53 +0000 2023,1.69582E+18,"Kagett gue lg main cocoki trs tb ada yg telp ðŸ™ƒðŸ™ƒ https://t.co/6VrbbDg2rh""",0,0,0,0,in,607721385,1.69582E+18,karinaaabluu,https://twitter.com/karinaaabluu/status/1695819177427415121,kagett gue lg main cocoki trs tb ada yg telp,"['kagett', 'gue', 'lg', 'main', 'cocoki', 'trs', 'tb', 'ada', 'yg', 'telp']","['kagett', 'saya', 'Sedang', 'main', 'cocoki', 'terus', 'tb', 'ada', 'yang', 'telp']","['kagett', 'Sedang', 'main', 'cocoki', 'tb', 'telp']",kagett sedang main cocok tb telp,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9936581254005432}",0.993658125,NETRAL
Sun Aug 27 15:22:38 +0000 2023,1.69582E+18,Iâ€™m getting a headache only by reading five first sentences perhaps Iâ€™m gonna go back on my shopee cocoki,0,0,0,0,en,281280694,1.69582E+18,chochotruffle,https://twitter.com/chochotruffle/status/1695819115402080589,im getting headache only by reading five first sentences perhaps im gonna go back on my shopee cocoki,"['im', 'getting', 'headache', 'only', 'by', 'reading', 'five', 'first', 'sentences', 'perhaps', 'im', 'gon', 'na', 'go', 'back', 'on', 'my', 'shopee', 'cocoki']","['im', 'getting', 'headache', 'only', 'by', 'reading', 'five', 'first', 'sentences', 'perhaps', 'im', 'gon', 'na', 'go', 'back', 'on', 'my', 'shopee', 'cocoki']","['im', 'getting', 'headache', 'only', 'by', 'reading', 'five', 'first', 'sentences', 'perhaps', 'im', 'gon', 'na', 'go', 'back', 'on', 'my', 'shopee', 'cocoki']",im getting headache only by reading five first sentences perhaps im gon na go back on my shopee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9979351758956909}",0.997935176,NEGATIVE
Sun Aug 27 15:22:36 +0000 2023,1.69582E+18,sebel bgt maen cocoki dari pagi gapernah menang ðŸ˜¾ðŸ˜¾ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥,0,0,0,0,in,1.09998E+18,1.69582E+18,itsjeykeyy,https://twitter.com/itsjeykeyy/status/1695819106824712683,sebel bgt maen cocoki dari pagi gapernah menang,"['sebel', 'bgt', 'maen', 'cocoki', 'dari', 'pagi', 'gapernah', 'menang']","['sebel', 'banget', 'main', 'cocoki', 'dari', 'pagi', 'gapernah', 'menang']","['sebel', 'banget', 'main', 'cocoki', 'gapernah', 'menang']",sebel banget main cocok gapernah menang,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9738394021987915}",0.973839402,NEGATIVE
